Datetime,PM10,CO,NO,NO2,NOX,SO2,O3,Rain,Temp,Rel_hum,Net_rad,Pressure
2009-06-07 02:00:00,24.25,0.125,0.25,1.5,0.75,0.25,5.5,0.0,27.1,96.0,-2.0,969.0
2009-06-07 03:00:00,31.25,0.0999999,0.25,1.25,0.75,0.25,4.25,0.0,27.0,96.2999,-1.0,969.0
2009-06-07 04:00:00,14.0,0.0749999,0.25,1.25,0.75,0.25,8.75,0.02,26.8,96.1,0.0,968.0
2009-06-07 05:00:00,23.5,0.0999999,0.0,1.5,0.75,0.25,7.75,0.0,26.8,95.8999,0.0,968.0
2009-06-07 06:00:00,25.0,0.0749999,0.25,1.5,1.0,0.25,6.0,0.0,26.7,96.3999,-2.0,967.0
2009-06-07 07:00:00,36.5,0.15,0.25,1.5,1.25,0.25,4.5,0.0,26.7,96.3999,10.0,968.0
2009-06-07 08:00:00,39.0,0.175,0.75,2.5,3.25,0.25,4.25,0.0,27.3,96.0,78.0,968.0
2009-06-07 09:00:00,44.5,0.125,0.25,2.0,1.75,0.25,12.0,0.0,28.5,89.7999,241.0,968.0
2009-06-07 10:00:00,18.25,0.0999999,0.25,1.75,1.0,0.25,24.5,0.0,30.5,79.7999,387.0,969.0
2009-06-07 11:00:00,10.25,0.0749999,0.5,1.5,1.5,0.25,32.0,0.0,30.7,75.5,248.0,969.0
2009-06-07 12:00:00,8.25,0.0999999,0.25,1.25,0.75,0.25,31.75,0.0,30.4,78.7999,261.0,969.0
2009-06-07 13:00:00,15.0,0.0749999,0.25,1.25,1.0,0.25,26.75,0.00999999,29.7,85.2,219.0,969.0
2009-06-07 14:00:00,10.75,0.0999999,0.25,1.5,1.25,0.25,27.25,0.0,31.3,79.1,502.0,968.0
2009-06-07 15:00:00,11.75,0.0999999,0.25,1.5,1.0,0.25,34.5,0.0,32.6,70.3999,294.0,968.0
2009-06-07 16:00:00,11.0,0.0999999,0.25,1.0,0.75,0.25,35.0,0.0,33.1,68.1,449.0,967.0
2009-06-07 17:00:00,18.5,0.0999999,0.25,1.5,1.25,0.25,34.75,0.0,32.7,68.7,202.0,967.0
2009-06-07 18:00:00,16.0,0.0999999,0.25,1.5,1.0,0.25,32.75,0.0,32.3,70.5,162.0,967.0
2009-06-07 19:00:00,14.5,0.125,0.5,2.25,2.5,0.25,29.25,0.0,31.6,71.0,54.0,967.0
2009-06-07 20:00:00,35.0,0.375,0.75,5.25,5.75,0.25,20.75,0.0,30.4,77.2999,-6.0,967.0
2009-06-07 21:00:00,24.0,0.0999999,0.5,2.0,2.0,0.25,22.0,0.0,30.5,75.0,-2.0,968.0
2009-06-07 22:00:00,26.75,,,,,,,0.0,29.7,79.8999,-6.0,968.0
2009-06-07 23:00:00,25.25,0.0749999,0.25,2.0,1.5,0.25,15.25,0.0,28.7,84.6,-12.0,969.0
2009-06-08 00:00:00,,,,,,,,,,,,
2009-06-08 01:00:00,32.0,0.05,0.25,1.75,1.25,0.25,7.0,0.0,27.7,91.7,-5.0,968.0
2009-06-08 02:00:00,38.0,0.0749999,0.0,1.75,0.75,0.25,4.0,0.0,27.4,94.1,-6.0,968.0
2009-06-08 03:00:00,38.0,0.0749999,0.25,1.25,0.75,0.25,2.75,0.0,27.5,94.2999,-2.0,967.0
2009-06-08 04:00:00,29.75,0.0749999,0.25,1.25,0.75,0.25,3.0,0.0,27.7,94.0,0.0,967.0
2009-06-08 05:00:00,39.25,0.0749999,0.25,2.0,2.0,0.25,5.25,0.0,27.5,93.2999,-6.0,967.0
2009-06-08 06:00:00,38.5,0.0749999,0.25,1.5,1.0,0.25,4.0,0.0,27.4,94.3999,0.0,967.0
2009-06-08 07:00:00,35.5,0.0999999,0.75,2.25,2.5,0.25,3.75,0.0,27.8,93.1,11.0,967.0
2009-06-08 08:00:00,50.75,0.3,4.0,4.75,8.75,0.25,5.0,0.0,28.8,89.7,71.0,968.0
2009-06-08 09:00:00,33.75,0.25,1.25,3.5,4.75,0.25,10.25,0.0,29.3,87.0,70.0,969.0
2009-06-08 10:00:00,29.0,0.0999999,0.75,2.25,2.5,0.25,17.5,0.0,30.4,82.3999,252.0,970.0
2009-06-08 11:00:00,20.5,,,,,,20.75,0.0,31.3,76.0,313.0,970.0
2009-06-08 12:00:00,18.75,,,,,4.25,,0.0,32.0,73.2999,262.0,970.0
2009-06-08 13:00:00,19.0,0.0749999,0.75,1.25,1.75,0.25,,0.0,31.7,74.1,227.0,970.0
2009-06-08 14:00:00,38.75,0.0749999,0.0,1.75,1.5,0.25,,0.00999999,30.9,83.2999,161.0,970.0
2009-06-08 15:00:00,29.75,0.0999999,0.25,1.75,1.5,0.25,,0.00999999,31.1,85.2999,187.0,969.0
2009-06-08 16:00:00,10.5,0.0749999,0.25,1.75,1.25,0.0,,0.00999999,29.0,91.3999,95.0,969.0
2009-06-08 17:00:00,15.25,0.0999999,0.75,2.75,3.0,0.25,,0.00999999,29.0,92.6,58.0,968.0
2009-06-08 18:00:00,24.0,0.0999999,0.25,2.0,1.5,0.25,,0.0,29.1,93.0,45.0,968.0
2009-06-08 19:00:00,25.5,0.2,1.25,4.5,5.5,0.25,,0.02,29.0,95.0,28.0,969.0
2009-06-08 20:00:00,10.75,0.225,0.75,3.25,3.75,0.25,7.0,0.0,28.6,96.1,0.0,969.0
2009-06-08 21:00:00,18.25,0.25,0.25,3.25,3.25,0.25,12.75,0.0,28.1,96.5,-4.0,970.0
2009-06-08 22:00:00,17.75,0.225,0.75,2.5,2.5,0.25,11.25,0.0,27.9,96.7999,-2.0,970.0
2009-06-08 23:00:00,21.5,,,,,,,0.0,27.7,96.8999,-3.0,970.0
2009-06-09 00:00:00,,,,,,,,,,,,
2009-06-09 01:00:00,20.5,0.125,0.25,2.5,1.25,0.25,8.0,0.0,27.4,96.7,0.0,970.0
2009-06-09 02:00:00,17.0,0.0999999,0.25,2.5,2.25,0.25,6.75,0.0,27.3,96.2999,-3.0,970.0
2009-06-09 03:00:00,20.5,0.0749999,0.25,2.25,2.0,0.25,5.25,0.0,27.2,96.5,-4.0,970.0
2009-06-09 04:00:00,15.75,0.0749999,0.25,2.0,1.5,0.25,4.0,0.0,26.7,96.8999,-8.0,969.0
2009-06-09 05:00:00,26.5,0.0749999,0.25,2.0,1.75,0.25,2.25,0.0,26.5,97.1,-2.0,969.0
2009-06-09 06:00:00,28.0,0.0749999,0.5,2.5,2.5,0.25,2.5,0.0,26.6,97.1,1.0,970.0
2009-06-09 07:00:00,24.5,0.125,1.5,2.25,3.5,0.25,3.0,0.00999999,26.6,96.8999,7.0,970.0
2009-06-09 08:00:00,53.25,0.15,2.75,2.75,5.5,0.25,4.75,0.0,27.2,96.2999,120.0,971.0
2009-06-09 09:00:00,74.75,0.125,1.5,3.75,5.0,0.25,10.5,0.0,28.6,90.8999,224.0,972.0
2009-06-09 10:00:00,13.5,0.0749999,0.25,2.0,2.0,0.25,16.75,0.0,30.5,80.5,552.0,973.0
2009-06-09 11:00:00,13.5,0.05,0.25,1.5,1.25,0.25,18.25,0.0,31.9,74.7,568.0,973.0
2009-06-09 12:00:00,16.0,0.05,0.25,1.5,1.5,0.25,20.75,0.0,33.5,68.7,760.0,972.0
2009-06-09 13:00:00,21.75,0.05,1.0,2.25,2.75,0.25,24.5,0.0,33.7,67.6,497.0,972.0
2009-06-09 14:00:00,22.5,0.05,0.5,2.25,2.25,0.25,27.5,0.0,34.4,64.1,401.0,971.0
2009-06-09 15:00:00,27.0,0.05,0.25,2.0,1.75,0.25,29.75,0.0,34.9,61.9,395.0,970.0
2009-06-09 16:00:00,16.0,0.0749999,0.5,2.25,1.75,0.25,31.5,0.0,35.2,62.0,442.0,970.0
2009-06-09 17:00:00,34.25,0.05,0.25,2.25,2.25,0.25,32.75,0.0,35.7,59.8,361.0,969.0
2009-06-09 18:00:00,31.75,0.125,0.5,3.25,3.25,0.25,31.0,0.0,34.6,67.7999,131.0,969.0
2009-06-09 19:00:00,34.5,0.15,0.5,3.75,4.0,0.25,26.5,0.0,33.9,69.6,66.0,968.0
2009-06-09 20:00:00,45.0,0.2,0.25,4.75,4.25,0.25,22.25,0.0,31.9,79.2,-7.0,969.0
2009-06-09 21:00:00,33.75,0.15,0.25,3.5,2.75,0.25,21.25,0.0,30.5,84.3999,-11.0,970.0
2009-06-09 22:00:00,34.5,0.125,0.5,3.5,3.75,0.25,19.0,0.0,29.6,90.0,-13.0,970.0
2009-06-09 23:00:00,38.25,0.125,0.25,3.0,2.5,0.25,15.25,0.0,28.9,94.1,-7.0,971.0
2009-06-10 00:00:00,,,,,,,,,,,,
2009-06-10 01:00:00,24.0,0.2,0.25,2.75,1.75,0.25,10.75,0.0,28.4,95.3999,-3.0,971.0
2009-06-10 02:00:00,29.75,0.15,0.25,2.5,2.25,0.25,7.25,0.0,28.1,95.8999,-3.0,971.0
2009-06-10 03:00:00,20.25,0.125,0.25,2.25,1.75,0.25,7.25,0.0,27.9,95.6,-2.0,971.0
2009-06-10 04:00:00,21.0,0.0999999,0.25,2.5,2.25,0.25,10.5,0.0,28.1,93.5,-4.0,970.0
2009-06-10 05:00:00,21.75,0.0999999,0.25,2.25,1.75,0.25,8.75,0.0,28.0,94.5,-3.0,971.0
2009-06-10 06:00:00,26.25,0.125,0.5,2.25,2.25,0.25,6.75,0.0,27.7,95.8999,-2.0,971.0
2009-06-10 07:00:00,18.5,0.15,0.75,2.25,2.75,0.25,4.5,0.0,27.5,96.5,11.0,971.0
2009-06-10 08:00:00,45.75,0.15,0.5,2.0,2.25,0.25,6.75,0.0,28.0,95.1,122.0,972.0
2009-06-10 09:00:00,45.0,0.15,0.5,3.0,2.75,0.25,13.0,0.0,29.6,86.1,267.0,973.0
2009-06-10 10:00:00,10.25,0.0999999,0.25,2.25,2.0,0.25,21.75,0.0,31.5,73.3999,510.0,973.0
2009-06-10 11:00:00,19.75,0.0749999,0.25,1.75,1.25,0.25,29.75,0.0,33.4,62.0,692.0,973.0
2009-06-10 12:00:00,20.25,0.05,0.25,2.5,2.0,0.25,33.0,0.0,34.5,58.0,746.0,973.0
2009-06-10 13:00:00,17.25,0.0749999,1.0,2.0,3.0,0.25,34.5,0.0,34.9,56.6,604.0,972.0
2009-06-10 14:00:00,26.75,0.0749999,0.25,2.25,1.75,0.25,35.5,0.0,34.9,57.1,402.0,972.0
2009-06-10 15:00:00,10.75,0.0749999,0.25,3.0,2.75,0.25,37.25,0.0,36.0,54.4,579.0,971.0
2009-06-10 16:00:00,18.5,0.0749999,0.5,3.0,2.75,0.25,36.25,0.0,36.5,53.8,654.0,970.0
2009-06-10 17:00:00,23.75,0.0999999,0.5,3.75,4.0,0.25,35.75,0.0,36.3,53.4,476.0,969.0
2009-06-10 18:00:00,34.25,0.15,0.75,5.75,6.0,0.25,34.5,0.0,35.6,56.0,177.0,969.0
2009-06-10 19:00:00,52.0,0.25,0.5,6.25,6.25,0.25,30.75,0.0,34.6,60.8,45.0,969.0
2009-06-10 20:00:00,59.25,0.2,0.75,5.0,5.25,0.25,28.5,0.0,31.6,75.3999,-8.0,970.0
2009-06-10 21:00:00,27.5,0.0749999,0.25,2.75,2.25,0.25,34.0,0.00999999,27.1,86.8999,-13.0,971.0
2009-06-10 22:00:00,30.25,0.125,0.25,3.75,3.5,0.25,23.75,0.00999999,26.4,93.3999,-4.0,971.0
2009-06-10 23:00:00,17.25,0.0999999,0.25,3.0,2.75,0.25,23.25,0.0,26.3,93.6,-7.0,971.0
2009-06-11 00:00:00,,,,,,,,,,,,
2009-06-11 01:00:00,26.0,,,,,,,0.0,26.2,95.7999,-7.0,971.0
2009-06-11 02:00:00,28.0,0.2,0.25,4.25,4.0,0.5,5.75,0.0,26.1,96.1,-4.0,970.0
2009-06-11 03:00:00,30.25,0.125,0.5,3.75,4.0,0.25,6.0,0.0,26.3,95.7999,-4.0,970.0
2009-06-11 04:00:00,24.0,0.125,0.5,3.25,3.25,0.25,4.75,0.0,26.2,95.8999,-8.0,970.0
2009-06-11 05:00:00,16.0,0.0999999,0.25,2.5,2.25,0.25,7.0,0.0,26.0,96.0,-8.0,970.0
2009-06-11 06:00:00,22.25,0.0999999,0.25,2.5,2.25,0.25,4.25,0.0,25.8,96.0,-8.0,970.0
2009-06-11 07:00:00,32.5,0.125,1.0,3.0,3.75,0.25,2.75,0.0,25.8,96.2999,8.0,971.0
2009-06-11 08:00:00,47.5,0.15,1.0,3.25,4.0,0.25,6.25,0.0,26.5,95.6,89.0,972.0
2009-06-11 09:00:00,81.25,0.0999999,0.5,3.0,3.25,0.25,10.75,0.0,27.6,92.2999,234.0,972.0
2009-06-11 10:00:00,16.5,0.0749999,0.25,2.75,2.5,0.25,16.0,0.0,29.6,80.7999,427.0,973.0
2009-06-11 11:00:00,9.25,0.0749999,0.25,1.75,1.25,0.25,21.5,0.0,31.8,69.0,636.0,973.0
2009-06-11 12:00:00,17.0,0.0749999,0.5,1.5,1.25,0.25,25.0,0.0,33.0,66.2,648.0,972.0
2009-06-11 13:00:00,13.5,0.05,1.0,2.0,2.5,0.25,28.75,0.0,33.7,60.9,536.0,972.0
2009-06-11 14:00:00,15.75,0.05,0.25,2.0,1.5,0.25,30.75,0.0,34.0,59.6,369.0,971.0
2009-06-11 15:00:00,35.5,0.05,0.25,2.0,1.75,0.25,31.5,0.0,34.2,62.1,396.0,970.0
2009-06-11 16:00:00,23.5,0.05,0.25,2.5,2.0,0.25,31.75,0.00999999,32.8,72.2999,328.0,970.0
2009-06-11 17:00:00,18.75,0.0749999,0.25,2.0,2.0,0.25,32.25,0.0,32.3,70.7999,582.0,969.0
2009-06-11 18:00:00,20.5,0.0749999,0.5,3.0,3.25,0.25,30.75,0.0,33.1,68.7,167.0,969.0
2009-06-11 19:00:00,26.0,0.175,0.5,4.5,4.75,0.25,27.75,0.0,31.7,75.5,6.0,969.0
2009-06-11 20:00:00,35.25,0.25,0.5,6.0,6.25,0.25,23.75,0.0,30.1,83.0,-10.0,969.0
2009-06-11 21:00:00,50.0,0.35,1.0,7.0,7.75,0.25,19.25,0.0,29.1,89.0,-10.0,970.0
2009-06-11 22:00:00,44.0,0.15,0.25,4.0,3.75,0.25,16.75,0.0,29.0,90.7,-8.0,971.0
2009-06-11 23:00:00,24.25,0.125,0.25,3.5,3.25,0.25,14.75,0.0,28.7,92.0,-7.0,972.0
2009-06-12 00:00:00,,,,,,,,,,,,
2009-06-12 01:00:00,4.25,0.0999999,0.25,3.0,3.0,0.25,11.0,0.0,27.8,93.5,-11.0,971.0
2009-06-12 02:00:00,7.75,,,,,,,0.0,27.0,94.7,-9.0,971.0
2009-06-12 03:00:00,7.0,0.0749999,0.25,2.5,1.5,0.25,9.0,0.0,26.7,94.2,-4.0,970.0
2009-06-12 04:00:00,6.75,0.0749999,0.25,2.5,2.25,0.25,7.75,0.0,26.6,94.7999,-7.0,970.0
2009-06-12 05:00:00,7.0,0.0749999,0.25,2.5,2.25,0.25,5.5,0.0,26.0,95.7999,-6.0,970.0
2009-06-12 06:00:00,12.75,0.0749999,0.75,3.0,3.25,0.25,4.25,0.0,25.9,96.1,-3.0,971.0
2009-06-12 07:00:00,17.0,0.125,1.0,3.25,4.0,0.25,4.5,0.0,25.9,96.0,9.0,971.0
2009-06-12 08:00:00,55.0,0.325,4.0,4.25,8.25,0.25,6.75,0.0,26.7,94.1,136.0,972.0
2009-06-12 09:00:00,34.25,0.15,1.75,4.25,5.75,0.25,11.5,0.0,29.2,81.2999,254.0,973.0
2009-06-12 10:00:00,15.25,,,,,,,0.0,31.4,67.6,427.0,973.0
2009-06-12 11:00:00,12.25,0.05,1.0,2.5,3.5,0.25,,0.0,31.3,69.1,325.0,973.0
2009-06-12 12:00:00,10.5,0.05,0.25,2.25,2.0,0.25,13.5,0.0,31.8,65.8999,377.0,974.0
2009-06-12 13:00:00,15.5,0.05,0.25,2.25,1.75,0.25,22.75,0.0,31.9,68.8999,390.0,973.0
2009-06-12 14:00:00,5.75,0.05,0.25,1.5,1.0,0.25,23.5,0.0,32.5,63.0,464.0,972.0
2009-06-12 15:00:00,12.0,0.05,0.5,1.75,2.0,0.25,22.75,0.0,31.8,68.7999,640.0,972.0
2009-06-12 16:00:00,8.75,0.05,0.25,1.5,1.5,0.25,,0.0,32.6,65.1,631.0,971.0
2009-06-12 17:00:00,4.25,0.0749999,0.75,2.0,2.25,0.25,,0.0,33.7,61.6,419.0,970.0
2009-06-12 18:00:00,34.25,0.0999999,1.25,3.5,4.75,0.25,,0.0,32.6,67.1,96.0,970.0
2009-06-12 19:00:00,22.75,0.0999999,0.75,3.5,4.0,0.25,23.75,0.0,29.7,79.0,35.0,971.0
2009-06-12 20:00:00,20.0,0.0999999,1.0,3.25,4.0,0.25,23.0,0.0,27.9,86.3999,-8.0,971.0
2009-06-12 21:00:00,30.5,0.0999999,0.25,3.0,2.25,0.25,14.25,0.0799999,27.1,94.0,-5.0,971.0
2009-06-12 22:00:00,55.25,0.225,0.5,3.25,2.75,0.25,9.25,0.02,27.0,95.6,-5.0,972.0
2009-06-12 23:00:00,31.5,0.2,0.5,3.0,3.0,0.25,6.25,0.0,26.8,96.0,-8.0,972.0
2009-06-13 00:00:00,,,,,,,,,,,,
2009-06-13 01:00:00,21.0,0.125,0.25,2.75,2.25,0.25,1.5,0.0,26.5,96.5,-7.0,972.0
2009-06-13 02:00:00,15.75,0.15,0.5,2.5,2.75,0.25,1.0,0.0,26.4,96.6,-10.0,972.0
2009-06-13 03:00:00,6.25,,,,,,,0.0,25.8,96.6,-8.0,971.0
2009-06-13 04:00:00,15.0,0.0749999,0.25,2.75,2.75,0.25,2.0,0.0,25.7,96.6,-6.0,971.0
2009-06-13 05:00:00,19.75,0.0749999,0.25,2.5,2.5,0.25,2.0,0.0,25.9,96.7999,0.0,971.0
2009-06-13 06:00:00,12.75,0.0749999,0.25,2.5,2.25,0.25,2.75,0.0,26.0,96.5,-1.0,972.0
2009-06-13 07:00:00,20.5,0.0749999,0.25,3.0,2.75,0.25,3.5,0.0,26.1,96.2999,7.0,972.0
2009-06-13 08:00:00,35.5,0.0999999,0.5,2.75,2.5,0.25,6.0,0.0,26.5,95.2999,58.0,973.0
2009-06-13 09:00:00,59.25,0.15,0.75,3.5,4.0,0.25,10.0,0.0,27.4,92.1,177.0,974.0
2009-06-13 10:00:00,9.0,0.15,0.5,3.0,2.5,0.5,17.5,0.0,28.6,84.3999,340.0,974.0
2009-06-13 11:00:00,5.25,0.0999999,0.5,2.25,1.75,0.5,23.25,0.0,29.8,77.3999,433.0,974.0
2009-06-13 12:00:00,8.25,0.0749999,0.5,2.25,2.25,0.5,25.5,0.0,31.0,72.0,437.0,974.0
2009-06-13 13:00:00,7.0,0.0749999,0.5,2.25,2.0,0.25,24.75,0.0,31.3,70.6,436.0,974.0
2009-06-13 14:00:00,8.5,0.05,0.25,1.75,1.75,0.25,24.75,0.0,32.0,68.3999,514.0,973.0
2009-06-13 15:00:00,5.75,0.05,0.25,1.75,1.25,0.25,26.75,0.0,32.8,65.2999,473.0,972.0
2009-06-13 16:00:00,16.5,0.05,0.25,2.0,1.5,0.25,27.75,0.0,33.6,62.6,528.0,971.0
2009-06-13 17:00:00,11.5,0.0749999,0.25,2.25,2.0,0.25,25.75,0.0,33.1,65.1,208.0,970.0
2009-06-13 18:00:00,23.0,0.0749999,0.75,3.25,3.75,0.25,19.75,0.0,32.4,70.2999,111.0,970.0
2009-06-13 19:00:00,20.25,0.0749999,0.25,2.75,2.25,0.25,21.5,0.0,31.8,72.1,53.0,970.0
2009-06-13 20:00:00,26.25,0.0999999,0.25,3.25,2.75,0.25,18.5,0.0,30.2,78.8999,-12.0,970.0
2009-06-13 21:00:00,35.75,0.25,0.25,4.5,4.5,0.25,9.75,0.0,28.2,89.0,-24.0,970.0
2009-06-13 22:00:00,34.75,0.375,0.25,5.25,5.0,0.25,2.5,0.0,27.4,93.1,-13.0,971.0
2009-06-13 23:00:00,23.0,0.15,0.5,4.25,4.25,0.25,3.0,0.0,27.2,93.5,-10.0,971.0
2009-06-14 00:00:00,,,,,,,,,,,,
2009-06-14 01:00:00,28.0,0.15,0.25,3.75,3.5,0.25,3.0,0.0,27.6,93.5,-1.0,972.0
2009-06-14 02:00:00,20.75,0.2,1.0,3.75,4.25,0.25,2.75,0.0,27.8,93.7,-4.0,971.0
2009-06-14 03:00:00,18.0,0.225,0.25,3.25,3.0,0.25,1.25,0.0,27.1,95.3999,-11.0,971.0
2009-06-14 04:00:00,19.75,,,,,,,0.0,26.9,95.8999,-6.0,970.0
2009-06-14 05:00:00,12.0,0.175,0.75,3.0,3.25,0.25,0.25,0.0,26.4,96.1,-9.0,970.0
2009-06-14 06:00:00,13.75,0.125,0.5,3.5,3.25,0.25,1.0,0.0,26.2,95.8999,-3.0,970.0
2009-06-14 07:00:00,19.25,0.15,0.25,3.75,3.0,0.25,1.25,0.0,26.3,95.5,7.0,971.0
2009-06-14 08:00:00,28.0,0.225,0.25,3.5,2.5,0.25,3.5,0.0,27.0,93.8999,64.0,972.0
2009-06-14 09:00:00,31.25,0.2,0.25,2.75,2.0,0.25,12.75,0.0,28.9,83.2999,302.0,972.0
2009-06-14 10:00:00,10.25,0.175,0.75,3.0,3.25,0.25,21.75,0.0,30.7,73.3999,401.0,973.0
2009-06-14 11:00:00,19.0,0.15,0.25,2.25,2.25,0.25,27.75,0.0,32.1,67.5,495.0,973.0
2009-06-14 12:00:00,14.75,0.15,0.25,2.25,1.75,0.25,29.25,0.0,32.5,66.8999,353.0,972.0
2009-06-14 13:00:00,13.25,0.175,0.25,2.5,2.0,0.25,30.5,0.0,33.4,65.6,432.0,972.0
2009-06-14 14:00:00,20.5,,,,,,,0.0,33.5,65.1,327.0,971.0
2009-06-14 15:00:00,7.0,,,,,,,0.0,34.3,63.0,323.0,970.0
2009-06-14 16:00:00,10.5,0.0999999,0.25,2.5,2.0,0.25,,0.0,33.6,68.5,479.0,969.0
2009-06-14 17:00:00,8.25,0.0999999,0.25,2.75,2.25,0.25,22.75,0.0,34.2,62.2,338.0,969.0
2009-06-14 18:00:00,20.5,0.0999999,0.25,3.0,2.75,0.25,25.5,0.0,33.5,65.6,134.0,968.0
2009-06-14 19:00:00,20.5,0.325,0.5,5.25,5.5,0.25,25.25,0.0,32.1,67.2999,25.0,968.0
2009-06-14 20:00:00,31.75,0.35,0.5,5.25,5.5,0.25,20.75,0.0,30.1,76.7999,-8.0,969.0
2009-06-14 21:00:00,58.0,0.25,0.25,6.25,6.0,0.25,12.5,0.0,29.0,86.8999,-13.0,969.0
2009-06-14 22:00:00,35.25,0.15,0.25,4.5,4.0,0.25,11.25,0.0,28.6,90.2999,-8.0,969.0
2009-06-14 23:00:00,26.0,0.15,0.25,3.5,3.0,0.25,7.75,0.0,28.3,92.2999,-12.0,970.0
2009-06-15 00:00:00,,,,,,,,,,,,
2009-06-15 01:00:00,16.0,0.125,0.25,3.75,3.25,0.25,3.5,0.0,27.3,94.6,-7.0,969.0
2009-06-15 02:00:00,18.25,0.125,0.25,2.75,2.75,0.25,1.0,0.0,26.9,95.1,-6.0,968.0
2009-06-15 03:00:00,22.25,0.15,0.25,2.25,2.25,0.25,0.75,0.0,26.4,95.3999,-8.0,967.0
2009-06-15 04:00:00,10.0,0.125,0.5,2.5,2.5,0.25,0.25,0.0,26.0,95.7999,-7.0,967.0
2009-06-15 05:00:00,19.75,,,,,,,0.0,25.5,96.1,-8.0,967.0
2009-06-15 06:00:00,17.75,0.125,0.25,2.0,2.0,0.25,0.25,0.0,25.2,96.0,-8.0,967.0
2009-06-15 07:00:00,17.0,0.125,1.25,2.25,3.25,0.25,0.25,0.0,25.1,96.2999,10.0,968.0
2009-06-15 08:00:00,20.0,0.15,0.5,2.25,2.75,0.25,2.5,0.0,26.2,93.8999,148.0,969.0
2009-06-15 09:00:00,46.0,0.15,0.5,3.25,3.25,0.25,11.5,0.0,29.1,81.7,295.0,969.0
2009-06-15 10:00:00,35.25,0.125,0.25,2.75,2.75,0.25,24.0,0.0,31.7,68.0,466.0,970.0
2009-06-15 11:00:00,27.75,0.0999999,0.25,2.25,2.0,0.25,25.75,0.0,32.8,64.7,632.0,970.0
2009-06-15 12:00:00,19.75,0.0999999,0.25,2.75,2.75,0.25,27.75,0.0,34.1,62.1,667.0,970.0
2009-06-15 13:00:00,24.0,0.0999999,0.25,2.25,1.75,0.25,29.5,0.0,34.5,60.6,613.0,969.0
2009-06-15 14:00:00,15.5,0.0999999,0.75,4.25,4.75,0.25,37.0,0.0,35.3,58.1,594.0,968.0
2009-06-15 15:00:00,17.75,0.0999999,0.25,5.25,5.0,0.25,39.5,0.0,35.8,58.4,463.0,967.0
2009-06-15 16:00:00,31.25,0.15,4.5,14.0,18.5,0.25,,0.2,33.4,71.7999,157.0,966.0
2009-06-15 17:00:00,37.25,0.175,1.5,7.25,8.5,0.25,,0.0,31.9,81.1,418.0,966.0
2009-06-15 18:00:00,26.5,0.25,0.75,5.0,5.5,0.25,34.0,0.0,33.8,68.5,141.0,965.0
2009-06-15 19:00:00,39.25,0.5,0.75,8.25,8.5,0.25,26.0,0.0,32.8,73.2,26.0,965.0
2009-06-15 20:00:00,88.75,0.974999,3.25,11.25,14.25,0.25,10.0,0.0,31.2,84.5,-4.0,966.0
2009-06-15 21:00:00,53.25,0.475,1.75,7.0,8.25,0.25,9.5,0.0,29.9,87.3999,-16.0,966.0
2009-06-15 22:00:00,46.5,0.35,1.0,5.75,6.5,0.25,5.25,0.0,29.0,92.3999,-9.0,967.0
2009-06-15 23:00:00,24.0,0.2,0.25,3.5,3.25,0.25,2.25,0.0,28.7,94.5,-4.0,968.0
2009-06-16 00:00:00,,,,,,,,,,,,
2009-06-16 01:00:00,67.25,0.45,0.75,3.75,4.5,0.25,2.25,0.0,28.4,95.2999,-3.0,968.0
2009-06-16 02:00:00,42.25,0.275,0.5,3.5,3.5,0.25,0.75,0.0,28.2,95.7,-2.0,967.0
2009-06-16 03:00:00,32.5,0.2,0.25,3.25,3.25,0.25,0.75,0.0,28.0,95.7,-2.0,967.0
2009-06-16 04:00:00,20.75,0.15,1.0,3.0,3.75,0.25,0.25,0.0,27.8,95.8999,-2.0,966.0
2009-06-16 05:00:00,22.25,0.125,1.5,3.0,4.0,0.25,0.25,0.0,27.7,96.1,-3.0,966.0
2009-06-16 06:00:00,18.0,,,,,,,0.0,27.4,96.3999,-2.0,966.0
2009-06-16 07:00:00,24.25,0.0999999,1.0,2.5,3.5,0.25,0.25,0.0,27.3,96.5,8.0,966.0
2009-06-16 08:00:00,21.5,0.125,0.5,2.5,2.5,0.25,1.5,0.0,27.8,95.2999,94.0,967.0
2009-06-16 09:00:00,31.25,0.125,0.75,3.0,3.25,0.25,7.5,0.0,29.9,86.2,287.0,967.0
2009-06-16 10:00:00,6.75,0.0999999,0.75,2.5,2.75,0.25,16.5,0.0,31.6,74.8999,365.0,968.0
2009-06-16 11:00:00,12.25,0.0999999,0.25,2.0,1.75,0.25,19.75,0.0,32.8,70.2999,509.0,968.0
2009-06-16 12:00:00,20.0,0.0749999,0.25,3.25,3.25,0.25,24.5,0.0,33.9,68.3999,532.0,968.0
2009-06-16 13:00:00,19.0,0.0999999,0.25,3.25,3.25,0.25,27.0,0.0,34.6,68.7,678.0,967.0
2009-06-16 14:00:00,17.75,0.125,0.25,3.0,2.5,0.25,24.75,0.0,34.6,68.1,336.0,966.0
2009-06-16 15:00:00,35.5,0.125,0.25,3.5,3.5,0.25,21.75,0.0,32.7,76.2,142.0,966.0
2009-06-16 16:00:00,19.0,0.15,0.5,3.5,3.75,0.25,18.0,0.0,30.6,81.7,56.0,966.0
2009-06-16 17:00:00,31.25,0.225,0.75,4.25,4.5,0.25,16.25,0.00999999,29.6,87.3999,100.0,966.0
